#DEFINITIONS,dc=http://purl.org/dc/elements/1.1/,,,,,,,,,,,,,,,,,
#dc:conformsTo,ami.it/dataformat,,,,,,,,,,,,,,,,,
#dc:identifier,DaLentiniAntonelli2008,,,# l'identificatore è una stringa corta ed univoca che verrà utilizzata identificare e per ordinare in ordine alfabetico il record,,,,,,,,,,,,,,
#dc:description,questa è una trascrizione fatta nel corso del progetto test@it,,,,,,,,,,,,,,,,,
#dc:author,Giacomo Da Lentini,,,# autore del componimento non del file,,,,,,,,,,,,,,
#dc:title,Rime,,,# titolo del componimento non del file,,,,,,,,,,,,,,
#dc:date,,,,# periodo in cui è stata scritta l'opera nel seguente formato: termine post quem/termine ante quem gg-mm-aaaa/gg-mm-aaa ,,,,,,,,,,,,,,
#dc:source,Antonelli 2008,,,"# l'edizione da cui è stato tratto il testo nel seguente formato cognomeautore-cognomeautore, anno",,,,,,,,,,,,,,
#dc:source,http://id.sbn.it/bid/UFE0862859,,,# perma link dal sto https://opac.sbn.it/ relativo all'edizione usata per compilare i dati,,,,,,,,,,,,,,
#dc:source,https://docs.google.com/spreadsheets/d/1pximtYYQ37Vc4g6m4h9Fpn8NX0TWwFhvIct4CoP6FWk/edit?usp=sharing,,,"# se si usa un foglio di calcolo, il link o il nome del foglio di calcolo",,,,,,,,,,,,,,
#dc:creator,Laura Facini,,,# autore principale della schedatura,,,,,,,,,,,,,,
#dc:contributor,,,,# eventuali collaboratori o correttori,,,,,,,,,,,,,,
#dc:provenance,Università di Ginevra,,,# l'affiliazione che ha inizialmente generato il dato,,,,,,,,,,,,,,
#dc:publisher,Gruppo Padovano di Stilistica,,,# l'ente responsabile della schedatura,,,,,,,,,,,,,,
#dc:dateSubmitted,12/04/2022,,,# data di invio del dato al respository,,,,,,,,,,,,,,
#dc:dateAccepted,,,,# data nella quale il dato viene integrato nella nuova release,,,,,,,,,,,,,,
sigla,sub,numero_del_verso,metro,schema_metrico,congedo,tipo_verso,trascrizione_verso,accento_01,accento_02,accento_03,accento_04,accento_05,accento_06,accento_07,accento_08,accento_09,accento_10,irregolarità
5,,88,discordo,(aa)ab (cc)cb (dd)de (ff)fe (gg)fh (ii)ih (h)lllllll x2,,3+4,dotrina;–e benvolenza.,0,1,0,0,0,1,0,0,0,0,
5,,89,discordo,(aa)ab (cc)cb (dd)de (ff)fe (gg)fh (ii)ih (h)lllllll x2,,7,La vostra benvolenza,0,1,0,0,0,1,0,0,0,0,
5,,90,discordo,(aa)ab (cc)cb (dd)de (ff)fe (gg)fh (ii)ih (h)lllllll,,7,mi dona canoscenza,0,0,1,0,0,1,0,0,0,0,
5,,91,discordo,(aa)ab (cc)cb (dd)de (ff)fe (gg)fh (ii)ih (h)lllllll,,7,di servire a chiasenza,0,0,1,0,0,1,0,0,0,0,
5,,92,discordo,(aa)ab (cc)cb (dd)de (ff)fe (gg)fh (ii)ih (h)lllllll,,7,quella che più m'agenza;,1,0,0,1,0,1,0,0,0,0,
5,,93,discordo,(aa)ab (cc)cb (dd)de (ff)fe (gg)fh (ii)ih (h)lllllll,,7,e aggio ritemenza,0,1,0,0,0,1,0,0,0,0,
5,,94,discordo,(aa)ab (cc)cb (dd)de (ff)fe (gg)fh (ii)ih (h)lllllll,,7,per troppa sovenenza.,0,1,0,0,0,1,0,0,0,0,
5,,95,discordo,(a)ab (c)cb (d)de (f)fe (g)gh (i)ih,,4+4,E no·m porta– Amor che sporta,0,0,1,0,1,0,1,0,0,0,
5,,96,discordo,(a)ab (c)cb (d)de (f)fe (g)gh (i)ih,,6,"e tira a ogne freno,",0,1,0,0,1,0,0,0,0,0,
5,,97,discordo,(a)ab (c)cb (d)de (f)fe (g)gh (i)ih,,4+4,"e non corre,–sì che scorre",0,0,1,0,0,0,1,0,0,0,
5,,98,discordo,(a)ab (c)cb (d)de (f)fe (g)gh (i)ih,,6,peramore fino.,0,0,1,0,1,0,0,0,0,0,
5,,99,discordo,(a)ab (c)cb (d)de (f)fe (g)gh (i)ih,,4+5,"Ben vorria,–e non lasseria",0,0,1,0,0,0,0,1,0,0,
5,,100,discordo,(a)ab (c)cb (d)de (f)fe (g)gh (i)ih,,6,"per nulla leanza,",0,1,0,0,1,0,0,0,0,0,
5,,101,discordo,(a)ab (c)cb (d)de (f)fe (g)gh (i)ih,,4+4,s'io sapesse–ch'io morisse:,0,0,1,0,1,0,1,0,0,0,
5,,102,discordo,(a)ab (c)cb (d)de (f)fe (g)gh (i)ih,,6,sì mi stringe amanza.,1,0,1,0,1,0,0,0,0,0,
5,,103,discordo,(a)ab (c)cb (d)de (f)fe (g)gh (i)ih,,4+4,"Tutto credo,–e non discredo",1,0,1,0,0,0,1,0,0,0,
5,,104,discordo,(a)ab (c)cb (d)de (f)fe (g)gh (i)ih,,6,che la mia venuta,0,0,0,0,1,0,0,0,0,0,
5,,105,discordo,(a)ab (c)cb (d)de (f)fe (g)gh (i)ih,,4+4,dea placere–ed alegrire,1,0,1,0,0,0,1,0,0,0,
5,,106,discordo,(a)ab (c)cb (d)de (f)fe (g)gh (i)ih,,6,de la [...] veduta.,0,0,0,0,0,0,0,0,0,0,
5,,107,discordo,aaaa bbbb cccc cc cc,,7,Ma sempre-mai non sento,0,0,0,1,0,1,0,0,0,0,
5,,108,discordo,aaaa bbbb cccc cc cc,,7,"vostro comandamento,",1,0,0,0,0,1,0,0,0,0,
5,,109,discordo,aaaa bbbb cccc cc cc,,7,non ò confortamento,0,1,0,0,0,1,0,0,0,0,
5,,110,discordo,aaaa bbbb cccc cc cc,,7,"del vostro avenimento,",0,1,0,0,0,1,0,0,0,0,
5,,111,discordo,aaaa bbbb cccc cc cc,,7,ch'io ristò e non canto,0,0,1,0,0,1,0,0,0,0,
5,,112,discordo,aaaa bbbb cccc cc cc,,7,"sì ch'a voi piaccia tanto,",1,0,1,1,0,1,0,0,0,0,
5,,113,discordo,aaaa bbbb cccc cc cc,,7,e mandovi infratanto,0,1,0,0,0,1,0,0,0,0,
5,,114,discordo,aaaa bbbb cccc cc cc,,7,saluti e dolze pianto;,0,1,0,1,0,1,0,0,0,0,
5,,115,discordo,aaaa bbbb cccc cc cc,,7,"e piango per usaggio,",0,1,0,0,0,1,0,0,0,0,
5,,116,discordo,aaaa bbbb cccc cc cc,,7,giamai non rideraggio,0,1,0,0,0,1,0,0,0,0,
5,,117,discordo,aaaa bbbb cccc cc cc,,7,mentre non vederaggio,1,0,0,0,0,1,0,0,0,0,
5,,118,discordo,aaaa bbbb cccc cc cc,,7,lo vostro bel visaggio.,0,1,0,0,0,1,0,0,0,0,
5,,119,discordo,aaaa bbbb cccc cc cc,,4,"Ragione aggio,",0,1,1,0,0,0,0,0,0,0,
5,,120,discordo,aaaa bbbb cccc cc cc,,7,"ed altro non faraggio,",0,1,0,0,0,1,0,0,0,0,
5,,121,discordo,aaaa bbbb cccc cc cc,,4,"né poraggio,",0,0,1,0,0,0,0,0,0,0,
5,,122,discordo,aaaa bbbb cccc cc cc,,7,"tal è lo mi' coraggio,",0,1,0,0,0,1,0,0,0,0,
5,,123,discordo,aaa bbbb cdcd,,5,ch'altre parole,1,0,0,1,0,0,0,0,0,0,
5,,124,discordo,aaa bbbb cdcd,,3,"non vole,",0,1,0,0,0,0,0,0,0,0,
5,,125,discordo,aaa bbbb cdcd,,3,ma dole,0,1,0,0,0,0,0,0,0,0,
5,,126,discordo,aaa bbbb cdcd,,6,de li parlamenti,0,0,0,0,1,0,0,0,0,0,
5,,127,discordo,aaa bbbb cdcd,,4,de la genti:,0,0,1,0,0,0,0,0,0,0,
5,,128,discordo,aaa bbbb cdcd,,4,non consenti,0,0,1,0,0,0,0,0,0,0,
5,,129,discordo,aaa bbbb cdcd,,8?,"né parli né che dolenti,",0,1,0,0,0,0,1,0,0,0,
5,,130,discordo,aaa bbbb cdcd,,6?,ed aggio veduta,0,1,0,0,1,0,0,0,0,0,
5,,131,discordo,aaa bbbb cdcd,,4,perlasciare,0,0,1,0,0,0,0,0,0,0,
5,,132,discordo,aaa bbbb cdcd,,4?,la tenuta,0,0,1,0,0,0,0,0,0,0,
5,,133,discordo,aaa bbbb cdcd,,8,de lo meo dolce penzare.,0,0,0,1,0,0,1,0,0,0,
5,,134,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,3+2,Sì como - noi,0,1,0,1,0,0,0,0,0,0,
5,,135,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,3+4,"che somo d'un cor dui,",0,1,0,0,0,1,0,0,0,0,
5,,136,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,3+2,ed ora plui,0,1,0,1,0,0,0,0,0,0,
5,,137,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,4+3,"ched ancora non fui,",0,0,1,0,0,1,0,0,0,0,
5,,138,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,3+3?,"di voi, bel viso,",0,1,0,0,1,0,0,0,0,0,
5,,139,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,4?,sono priso,0,0,1,0,0,0,0,0,0,0,
5,,140,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,4,e conquiso;,0,0,1,0,0,0,0,0,0,0,
5,,141,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,6,che fra dormentare,0,0,0,0,1,0,0,0,0,0,
5,,142,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,5?,mi fa levare,0,0,0,1,0,0,0,0,0,0,
5,,143,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,4,e intrare,0,0,1,0,0,0,0,0,0,0,
5,,144,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,4?,in sì gran foco,0,0,0,1,0,0,0,0,0,0,IPERMETRO?
5,,145,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,4,ca per poco,0,0,1,0,0,0,0,0,0,0,
5,,146,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,4,non m'aucido,0,0,1,0,0,0,0,0,0,0,
5,,147,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,4,de lo strido,0,0,1,0,0,0,0,0,0,0,
5,,148,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,4,"ch'io ne gitto,",0,0,1,0,0,0,0,0,0,0,
5,,149,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,4?,[...........–etto],0,0,0,0,0,0,0,0,0,0,
5,,150,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,4?,[............–ete],0,0,0,0,0,0,0,0,0,0,
5,,151,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,8?,"ch'io non vegna là ove siete,",1,0,1,0,1,0,1,0,0,0,
5,,152,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,4,"rimembrando,",0,0,1,0,0,0,0,0,0,0,
5,,153,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,4,"bella, quando",1,0,1,0,0,0,0,0,0,0,
5,,154,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,6,con voi mi vedea,0,1,0,0,1,0,0,0,0,0,
5,,155,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,4,sollazzando,0,0,1,0,0,0,0,0,0,0,
5,,156,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,4,ed istando,0,0,1,0,0,0,0,0,0,0,
5,,157,discordo,(l)a(l)a(m)a(m)a (a)bbb ccc ddeef[f?][g?]g hhihhi,,8?,"in gioi, sì com' far solea.",0,1,0,0,1,0,1,0,0,0,
5,,158,discordo,aaab cccb (b)ddddd (d)e(e)f (f)e(e)f (f)g(g)g,,7,"Per quant'aggio di gioia,",0,0,1,0,0,1,0,0,0,0,
5,,159,discordo,aaab cccb (b)ddddd (d)e(e)f (f)e(e)f (f)g(g)g,,7,tant'aggio mala noia:,0,1,0,1,0,1,0,0,0,0,
5,,160,discordo,aaab cccb (b)ddddd (d)e(e)f (f)e(e)f (f)g(g)g,,7,la mia vita è croia,0,0,1,0,0,1,0,0,0,0,
5,,161,discordo,aaab cccb (b)ddddd (d)e(e)f (f)e(e)f (f)g(g)g,,6,sanza voi vedendo.,1,0,1,0,1,0,0,0,0,0,
5,,162,discordo,aaab cccb (b)ddddd (d)e(e)f (f)e(e)f (f)g(g)g,,7,Cantando + [...] aivo+,0,0,0,0,0,0,0,0,0,0,
5,,163,discordo,aaab cccb (b)ddddd (d)e(e)f (f)e(e)f (f)g(g)g,,7,or vivo pur pensivo,0,1,0,1,0,1,0,0,0,0,
5,,164,discordo,aaab cccb (b)ddddd (d)e(e)f (f)e(e)f (f)g(g)g,,7,"e tutta gente ischivo,",0,1,0,1,0,1,0,0,0,0,
5,,165,discordo,aaab cccb (b)ddddd (d)e(e)f (f)e(e)f (f)g(g)g,,6,"sì ch'io vo fuggendo,",0,1,0,0,1,0,0,0,0,0,
5,,166,discordo,aaab cccb (b)ddddd (d)e(e)f (f)e(e)f (f)g(g)g,,4+4,pur cherendo – ond'io m'asconda:,0,0,1,0,1,0,1,0,0,0,
5,,167,discordo,aaab cccb (b)ddddd (d)e(e)f (f)e(e)f (f)g(g)g,,8,onde lo core m'abonda,1,0,0,1,0,0,1,0,0,0,
5,,168,discordo,aaab cccb (b)ddddd (d)e(e)f (f)e(e)f (f)g(g)g,,7,"e gli occhi fuori gronda,",0,1,0,1,0,1,0,0,0,0,
5,,169,discordo,aaab cccb (b)ddddd (d)e(e)f (f)e(e)f (f)g(g)g,,7,sì dolcemente fonda,0,0,0,1,0,1,0,0,0,0,
5,,170,discordo,aaab cccb (b)ddddd (d)e(e)f (f)e(e)f (f)g(g)g,,8,com' lo fino oro che fonda.,1,0,0,1,0,0,1,0,0,0,
5,,171,discordo,aaab cccb (b)ddddd (d)e(e)f (f)e(e)f (f)g(g)g,,5+6,"Orma' risponda, – e mandatemi a dire:",0,1,0,1,0,0,1,0,0,1,
5,,172,discordo,aaab cccb (b)ddddd (d)e(e)f (f)e(e)f (f)g(g)g,,5+6,"""Voi che martiri -- per me sofferite?""",1,0,0,1,0,0,1,0,0,1,
5,,173,discordo,aaab cccb (b)ddddd (d)e(e)f (f)e(e)f (f)g(g)g,,5+6,"""Ben vi dovrete – infra lo cor dolire",1,0,0,1,1,0,0,1,0,1,
5,,174,discordo,aaab cccb (b)ddddd (d)e(e)f (f)e(e)f (f)g(g)g,,5+6,"de' mie' martire, – se vi sovenite",0,0,0,1,0,0,0,0,0,1,
5,,175,discordo,aaab cccb (b)ddddd (d)e(e)f (f)e(e)f (f)g(g)g,,4+3,come sete -- lontana,0,0,1,0,0,1,0,0,0,0,
5,,176,discordo,aaab cccb (b)ddddd (d)e(e)f (f)e(e)f (f)g(g)g,,3+8?,"sovrana – de lo core prossimana"".",0,1,0,0,0,1,0,0,0,1,
6,,1,canzone,abba cddC,,9,La 'namoranza - disïosa,0,0,0,1,0,0,0,1,0,0,
6,,2,canzone,abba cddC,,9,che dentro a lo mi' cor è nata,0,1,0,0,0,1,0,1,0,0,
6,,3,canzone,abba cddC,,9,"di voi, madonna, è pur chiamata",0,1,0,1,0,1,0,1,0,0,
6,,4,canzone,abba cddC,,9,merzé se fusse aventurosa;,0,1,0,1,0,0,0,1,0,0,
6,,5,canzone,abba cddC,,9,"e poi ch'i' non trovo pietanza,",0,0,1,0,1,0,0,1,0,0,
6,,6,canzone,abba cddC,,9,per paura o per dottare,0,0,1,0,0,0,0,1,0,0,
6,,7,canzone,abba cddC,,5,"s'io perdo amare,",0,1,0,1,0,0,0,0,0,0,
6,,8,canzone,abba cddC,,11,Amor comanda ch'io faccia arditanza.,0,1,0,1,0,0,1,0,0,1,
6,,9,canzone,abba cddC,,9,Grande arditanza - e coraggiosa,1,0,0,1,0,0,0,1,0,0,
6,,10,canzone,abba cddC,,9,"in guiderdone Amor m'à data,",0,0,0,1,0,1,0,1,0,0,
6,,11,canzone,abba cddC,,9,e vuol che donna sia 'quistata,0,1,0,1,0,0,0,1,0,0,
6,,12,canzone,abba cddC,,9,per forza di gioia amorosa:,0,1,0,0,1,0,0,1,0,0,
6,,13,canzone,abba cddC,,9,ma' troppo è villana credanza,0,1,0,0,1,0,0,1,0,0,
6,,14,canzone,abba cddC,,9,"che donna deggia incominzare,",0,1,0,1,0,0,0,1,0,0,
6,,15,canzone,abba cddC,,5,ma vergognare,0,0,0,1,0,0,0,0,0,0,
6,,16,canzone,abba cddC,,11,perch'io cominzi non è mispregianza.,0,1,0,1,0,0,1,0,0,1,
6,,17,canzone,abba cddC,,9,Di mispregianza - Amor mi scusa,0,0,0,1,0,1,0,1,0,0,
6,,18,canzone,abba cddC,,9,se gioia per me è cominzata,0,1,0,0,1,0,0,1,0,0,
6,,19,canzone,abba cddC,,9,di voi che tant'ò disïata,0,1,0,1,0,0,0,1,0,0,
6,,20,canzone,abba cddC,,9,e sonne in vita cordogliosa:,0,1,0,1,0,0,0,1,0,0,
6,,21,canzone,abba cddC,,9,"ca, bella, sanza dubitanza,",0,1,0,1,0,0,0,1,0,0,
6,,22,canzone,abba cddC,,9,"tutte fïate in voi mirare,",0,0,0,1,0,1,0,1,0,0,
6,,23,canzone,abba cddC,,5,veder mi pare,0,1,0,1,0,0,0,0,0,0,
6,,24,canzone,abba cddC,,11,una maraviliosa simiglianza.,1,0,0,0,0,1,0,0,0,1,
6,,25,canzone,abba cddC,,9,Tanto siete maravigliosa,1,0,1,0,0,0,0,1,0,0,
6,,26,canzone,abba cddC,,9,quand'i' v'ò bene affigurata,0,1,0,1,0,0,0,1,0,0,
6,,27,canzone,abba cddC,,9,"ch'altro parete che 'ncarnata,",1,0,0,1,0,0,0,1,0,0,
6,,28,canzone,abba cddC,,9,"se non ch'io spero in voi, gioiosa,",0,0,0,1,0,1,0,1,0,0,
6,,29,canzone,abba cddC,,9,ma tanto tarda la speranza,0,1,0,1,0,0,0,1,0,0,
6,,30,canzone,abba cddC,,9,solamente per donare,0,0,0,0,0,0,0,0,0,0,IPOMETRO
6,,31,canzone,abba cddC,,5,oi malparlare,1,0,0,1,0,0,0,0,0,0,
6,,32,canzone,abba cddC,,11,Amor non vuol ch'io perda mia intendanza.,0,1,0,1,0,1,0,0,0,1,
6,,33,canzone,abba cddC,,9,Molt'è gran cosa ed inoiosa,0,1,0,1,0,0,0,1,0,0,
6,,34,canzone,abba cddC,,9,"chi vede ciò che più li agrata,",0,1,0,1,0,1,0,1,0,0,
6,,35,canzone,abba cddC,,9,e via d'un passo è più dotata,0,1,0,1,0,0,0,1,0,0,
6,,36,canzone,abba cddC,,9,"che d'oltremare in Saragosa,",0,0,0,1,0,0,0,1,0,0,
6,,37,canzone,abba cddC,,9,"e di bataglia, ov'om si lanza",0,0,0,1,0,1,0,1,0,0,
6,,38,canzone,abba cddC,,9,"a spad'e lanza, in terra o mare,",0,1,0,1,0,1,0,1,0,0,
6,,39,canzone,abba cddC,,5,e non pensare,0,0,0,1,0,0,0,0,0,0,
6,,40,canzone,abba cddC,,11,di bandire una donna per dottanza.,0,0,1,0,0,1,0,0,0,1,
6,,41,canzone,abba cddC,,9,Nulla bandita m'è dottosa,1,0,0,1,0,0,0,1,0,0,
6,,42,canzone,abba cddC,,9,"se non di voi, donna pregiata,",0,0,0,1,1,0,0,1,0,0,
6,,43,canzone,abba cddC,,9,ch'anti vorria morir di spata,1,0,0,1,0,1,0,1,0,0,
6,,44,canzone,abba cddC,,9,ch'i' voi vedesse currucciosa;,1,1,0,1,0,0,0,1,0,0,
6,,45,canzone,abba cddC,,9,"ma tanto avete caunoscianza,",0,1,0,1,0,0,0,1,0,0,
6,,46,canzone,abba cddC,,9,ben mi dovreste perdonare,1,0,0,1,0,0,0,1,0,0,
6,,47,canzone,abba cddC,,5,"e comportare,",0,0,0,1,0,0,0,0,0,0,
6,,48,canzone,abba cddC,,11,"s'io perdo gioia che·sso, m'aucide amanza.",0,1,0,1,0,1,0,1,0,1,
7,,1,canzone,A(a)B A(a)B (b)CC DD,,11,"Ben m'è venuto prima cordoglienza,",1,0,0,1,0,1,0,0,0,1,
7,,2,canzone,A(a)B A(a)B (b)CC DD,,5+6,poi benvoglienza–orgoglio m'è rendente,1,0,0,1,0,1,0,0,0,1,
7,,3,canzone,A(a)B A(a)B (b)CC DD,,11,"di voi, madonna, contra mia soffrenza:",0,1,0,1,0,1,0,0,0,1,
7,,4,canzone,A(a)B A(a)B (b)CC DD,,5+6,non è valenza–far male a soffrente.,0,0,0,1,0,0,1,0,0,1,
7,,5,canzone,A(a)B A(a)B (b)CC DD,,5+6,"Tant'è potente–vostra signoria,",0,0,0,1,0,1,0,0,0,1,
7,,6,canzone,A(a)B A(a)B (b)CC DD,,11,ch'avendo male più v'amo ogni dia:,0,1,0,1,0,0,1,0,0,1,
7,,7,canzone,A(a)B A(a)B (b)CC DD,,11,però tuttor la troppo sicuranza,0,1,0,1,0,1,0,0,0,1,
7,,8,canzone,A(a)B A(a)B (b)CC DD,,11,ubrïa caunoscenza e onoranza.,0,1,0,0,0,1,0,0,0,1,
7,,9,canzone,A(a)B A(a)B (b)CC DD,,11,"Adunque, amor, ben fora convenenza",0,1,0,1,0,1,0,0,0,1,
7,,10,canzone,A(a)B A(a)B (b)CC DD,,5+6,"d'aver temenza–como l'altra gente,",0,1,0,1,0,1,0,1,0,1,
7,,11,canzone,A(a)B A(a)B (b)CC DD,,11,che tornano la lor discaunoscenza,0,1,0,0,0,1,0,0,0,1,
7,,12,canzone,A(a)B A(a)B (b)CC DD,,5+6,a la credenza–de lo benvogliente:,0,0,0,1,0,0,0,0,0,1,
7,,13,canzone,A(a)B A(a)B (b)CC DD,,5+6,"chi è temente–fugge villania,",0,0,0,1,0,1,0,0,0,1,
7,,14,canzone,A(a)B A(a)B (b)CC DD,,11,"e per coverta tal fa cortesia,",0,0,0,1,0,1,0,0,0,1,
7,,15,canzone,A(a)B A(a)B (b)CC DD,,11,"ch'eo non vorria da voi, donna, semblanza,",1,0,0,1,0,1,1,0,0,1,
7,,16,canzone,A(a)B A(a)B (b)CC DD,,11,se da lo cor non vi venisse amanza.,0,0,0,1,0,0,0,1,0,1,
7,,17,canzone,A(a)B A(a)B (b)CC DD,,11,"E chi a torto batte o fa increscenza,",0,1,0,1,0,1,0,0,0,1,
7,,18,canzone,A(a)B A(a)B (b)CC DD,,5+6,"di far plagenza–penza, poi si pente:",0,0,0,1,0,1,0,0,0,1,
7,,19,canzone,A(a)B A(a)B (b)CC DD,,11,"però mi pasco di bona credenza,",0,1,0,1,0,0,1,0,0,1,
7,,20,canzone,A(a)B A(a)B (b)CC DD,,5+6,ch'Amor comenza–prim'a dar tormente;,0,1,0,1,0,1,0,0,0,1,
7,,21,canzone,A(a)B A(a)B (b)CC DD,,5+6,"dunque più gente–seria la gioi mia,",1,0,0,1,0,0,1,0,1,1,
7,,22,canzone,A(a)B A(a)B (b)CC DD,,11,se per soffrir l'orgoglio s'umilìa,0,0,0,1,0,1,0,0,0,1,
7,,23,canzone,A(a)B A(a)B (b)CC DD,,11,e la ferezza torna in pïetanza;,0,0,0,1,0,1,0,0,0,1,
7,,24,canzone,A(a)B A(a)B (b)CC DD,,11,"be•llo pò fare Amor, ch'ell'è su' usanza.",1,0,0,1,0,1,0,0,0,1,
7,,25,canzone,A(a)B A(a)B (b)CC DD,,11,"Eo non vi faccio, donna, contendenza,",0,0,0,1,0,1,0,0,0,1,
7,,26,canzone,A(a)B A(a)B (b)CC DD,,5+6,"ma ubidenza,–e amo coralmente;",0,0,0,1,0,1,0,0,0,1,
7,,27,canzone,A(a)B A(a)B (b)CC DD,,11,"però non deggio planger penitenza,",0,1,0,1,0,1,0,0,0,1,
7,,28,canzone,A(a)B A(a)B (b)CC DD,,5+6,ca nullo senza–colpa è penitente.,0,1,0,1,0,1,0,0,0,1,
7,,29,canzone,A(a)B A(a)B (b)CC DD,,5+6,Naturalmente–avene tuttavia,0,0,0,1,0,1,0,0,0,1,
7,,30,canzone,A(a)B A(a)B (b)CC DD,,11,ch'omo s'orgoglia a chi lo contrarìa;,1,0,0,1,0,1,0,0,0,1,
7,,31,canzone,A(a)B A(a)B (b)CC DD,,11,"ma vostr'orgoglio passa sorcoitanza,",0,0,0,1,0,1,0,0,0,1,
7,,32,canzone,A(a)B A(a)B (b)CC DD,,11,che dismisura contra umilïanza.,0,0,0,1,0,1,0,0,0,1,
7,,33,canzone,A(a)B A(a)B (b)CC DD,,11,"E voi che sete senza percepenza,",0,1,0,1,0,1,0,0,0,1,
7,,34,canzone,A(a)B A(a)B (b)CC DD,,5+6,"como Florenza–che d'orgoglio sente,",1,0,0,1,0,0,0,1,0,1,
7,,35,canzone,A(a)B A(a)B (b)CC DD,,11,"guardate a Pisa di gran canoscenza,",0,1,0,1,0,0,1,0,0,1,
7,,36,canzone,A(a)B A(a)B (b)CC DD,,5+6,che teme tenza–d'orgogliosa gente:,0,1,0,1,0,0,0,1,0,1,
7,,37,canzone,A(a)B A(a)B (b)CC DD,,5+6,"sì lungiamente–orgoglio m'à in bailia,",0,0,0,1,0,1,0,0,0,1,
7,,38,canzone,A(a)B A(a)B (b)CC DD,,11,"Melano del carroccio par che sia,",0,1,0,0,0,1,0,0,0,1,
7,,39,canzone,A(a)B A(a)B (b)CC DD,,11,"e si si tarda l'umile speranza,",0,0,0,1,0,1,0,0,0,1,
7,,40,canzone,A(a)B A(a)B (b)CC DD,,11,chi sofr'acompl'e vince ogni tardanza.,0,1,0,1,0,1,1,0,0,1,
8,,1,canzone,A(a)B C(c)B DdeeFF,,11,"Donna, eo languisco e no so qua·speranza",1,0,0,1,0,0,1,0,0,1,
8,,2,canzone,A(a)B C(c)B DdeeFF,,5+6,mi dà fidanza- ch'io non mi disfidi;,0,0,0,1,0,1,0,0,0,1,
8,,3,canzone,A(a)B C(c)B DdeeFF,,11,"e se merzé e pietanza in voi non trovo,",0,0,0,1,0,1,0,1,0,1,
8,,4,canzone,A(a)B C(c)B DdeeFF,,5+6,perduta provo - lo chiamar merzede;,0,1,0,1,0,0,0,1,0,1,
8,,5,canzone,A(a)B C(c)B DdeeFF,,11,"che tanto lungiamente ò custumato,",0,1,0,0,0,1,0,0,0,1,
8,,6,canzone,A(a)B C(c)B DdeeFF,,7,"palese ed in celato,",0,1,0,0,0,1,0,0,0,0,
8,,7,canzone,A(a)B C(c)B DdeeFF,,7,"pur di merzé cherere,",1,0,0,1,0,1,0,0,0,0,
8,,8,canzone,A(a)B C(c)B DdeeFF,,7,ch'i' non· ssaccio altro dire;,1,0,1,1,0,1,0,0,0,0,
8,,9,canzone,A(a)B C(c)B DdeeFF,,11,"e s'altri m'adomanda ched aggio eo,",0,1,0,0,0,1,0,0,1,1,
8,,10,canzone,A(a)B C(c)B DdeeFF,,11,"eo non so dir se non «Merzé, per Deo!».",0,0,0,1,0,0,0,1,0,1,
8,,11,canzone,A(a)B C(c)B DdeeFF,,11,"Amore non fue giusto partitore,",0,1,0,0,0,1,0,0,0,1,
